"2609.15453,-0.22560"
"2608.19032,-0.22565"
"2607.22611,-0.22569"
"2606.26190,-0.22574"
"2605.29769,-0.22570"
"2604.33348,-0.22559"
"2603.36927,-0.22548"
"2602.40506,-0.22541"
"2601.44085,-0.22539"
"2600.47663,-0.22542"
"2599.51242,-0.22548"
"2598.54821,-0.22553"
"2597.58400,-0.22554"
"2596.61979,-0.22552"
"2595.65558,-0.22551"
"2594.69137,-0.22548"
"2593.72716,-0.22542"
"2592.76295,-0.22540"
"2591.79874,-0.22543"
"2590.83453,-0.22548"
"2589.87032,-0.22552"
"2588.90610,-0.22553"
"2587.94189,-0.22552"
"2586.97768,-0.22549"
"2586.01347,-0.22546"
"2585.04926,-0.22547"
"2584.08505,-0.22548"
"2583.12084,-0.22540"
"2582.15663,-0.22530"
"2581.19242,-0.22527"
"2580.22821,-0.22529"
"2579.26400,-0.22536"
"2578.29978,-0.22540"
"2577.33557,-0.22536"
"2576.37136,-0.22532"
"2575.40715,-0.22531"
"2574.44294,-0.22534"
"2573.47873,-0.22536"
"2572.51452,-0.22535"
"2571.55031,-0.22536"
"2570.58610,-0.22538"
"2569.62189,-0.22538"
"2568.65768,-0.22535"
"2567.69347,-0.22532"
"2566.72925,-0.22532"
"2565.76504,-0.22535"
"2564.80083,-0.22535"
"2563.83662,-0.22534"
"2562.87241,-0.22535"
"2561.90820,-0.22535"
"2560.94399,-0.22532"
"2559.97978,-0.22531"
"2559.01557,-0.22535"
"2558.05136,-0.22542"
"2557.08715,-0.22545"
"2556.12294,-0.22538"
"2555.15872,-0.22531"
"2554.19451,-0.22532"
"2553.23030,-0.22540"
"2552.26609,-0.22546"
"2551.30188,-0.22545"
"2550.33767,-0.22540"
"2549.37346,-0.22535"
"2548.40925,-0.22530"
"2547.44504,-0.22526"
"2546.48083,-0.22525"
"2545.51662,-0.22522"
"2544.55241,-0.22520"
"2543.58819,-0.22520"
"2542.62398,-0.22521"
"2541.65977,-0.22523"
"2540.69556,-0.22523"
"2539.73135,-0.22519"
"2538.76714,-0.22514"
"2537.80293,-0.22509"
"2536.83872,-0.22504"
"2535.87451,-0.22507"
"2534.91030,-0.22515"
"2533.94609,-0.22520"
"2532.98188,-0.22517"
"2532.01766,-0.22508"
"2531.05345,-0.22502"
"2530.08924,-0.22501"
"2529.12503,-0.22501"
"2528.16082,-0.22496"
"2527.19661,-0.22493"
"2526.23240,-0.22496"
"2525.26819,-0.22501"
"2524.30398,-0.22501"
"2523.33977,-0.22496"
"2522.37556,-0.22493"
"2521.41135,-0.22490"
"2520.44713,-0.22485"
"2519.48292,-0.22480"
"2518.51871,-0.22477"
"2517.55450,-0.22475"
"2516.59029,-0.22477"
"2515.62608,-0.22479"
"2514.66187,-0.22478"
"2513.69766,-0.22478"
"2512.73345,-0.22482"
"2511.76924,-0.22487"
"2510.80503,-0.22487"
"2509.84082,-0.22480"
"2508.87660,-0.22472"
"2507.91239,-0.22464"
"2506.94818,-0.22460"
"2505.98397,-0.22464"
"2505.01976,-0.22468"
"2504.05555,-0.22470"
"2503.09134,-0.22473"
"2502.12713,-0.22473"
"2501.16292,-0.22470"
"2500.19871,-0.22465"
"2499.23450,-0.22458"
"2498.27029,-0.22452"
"2497.30607,-0.22451"
"2496.34186,-0.22455"
"2495.37765,-0.22465"
"2494.41344,-0.22472"
"2493.44923,-0.22471"
"2492.48502,-0.22467"
"2491.52081,-0.22462"
"2490.55660,-0.22457"
"2489.59239,-0.22453"
"2488.62818,-0.22451"
"2487.66397,-0.22451"
"2486.69976,-0.22455"
"2485.73554,-0.22459"
"2484.77133,-0.22460"
"2483.80712,-0.22457"
"2482.84291,-0.22451"
"2481.87870,-0.22448"
"2480.91449,-0.22450"
"2479.95028,-0.22454"
"2478.98607,-0.22452"
"2478.02186,-0.22446"
"2477.05765,-0.22442"
"2476.09344,-0.22444"
"2475.12923,-0.22448"
"2474.16501,-0.22451"
"2473.20080,-0.22450"
"2472.23659,-0.22451"
"2471.27238,-0.22453"
"2470.30817,-0.22448"
"2469.34396,-0.22442"
"2468.37975,-0.22440"
"2467.41554,-0.22439"
"2466.45133,-0.22440"
"2465.48712,-0.22446"
"2464.52291,-0.22449"
"2463.55870,-0.22442"
"2462.59448,-0.22428"
"2461.63027,-0.22419"
"2460.66606,-0.22418"
"2459.70185,-0.22416"
"2458.73764,-0.22412"
"2457.77343,-0.22412"
"2456.80922,-0.22413"
"2455.84501,-0.22414"
"2454.88080,-0.22418"
"2453.91659,-0.22422"
"2452.95238,-0.22425"
"2451.98816,-0.22428"
"2451.02395,-0.22427"
"2450.05974,-0.22424"
"2449.09553,-0.22426"
"2448.13132,-0.22426"
"2447.16711,-0.22419"
"2446.20290,-0.22408"
"2445.23869,-0.22401"
"2444.27448,-0.22400"
"2443.31027,-0.22399"
"2442.34606,-0.22398"
"2441.38185,-0.22399"
"2440.41763,-0.22401"
"2439.45342,-0.22401"
"2438.48921,-0.22398"
"2437.52500,-0.22399"
"2436.56079,-0.22406"
"2435.59658,-0.22415"
"2434.63237,-0.22421"
"2433.66816,-0.22420"
"2432.70395,-0.22409"
"2431.73974,-0.22396"
"2430.77553,-0.22390"
"2429.81132,-0.22388"
"2428.84710,-0.22389"
"2427.88289,-0.22391"
"2426.91868,-0.22389"
"2425.95447,-0.22383"
"2424.99026,-0.22378"
"2424.02605,-0.22376"
"2423.06184,-0.22376"
"2422.09763,-0.22376"
"2421.13342,-0.22377"
"2420.16921,-0.22374"
"2419.20500,-0.22368"
"2418.24079,-0.22364"
"2417.27657,-0.22362"
"2416.31236,-0.22357"
"2415.34815,-0.22354"
"2414.38394,-0.22357"
"2413.41973,-0.22359"
"2412.45552,-0.22355"
"2411.49131,-0.22350"
"2410.52710,-0.22348"
"2409.56289,-0.22345"
"2408.59868,-0.22336"
"2407.63447,-0.22332"
"2406.67026,-0.22337"
"2405.70604,-0.22341"
"2404.74183,-0.22335"
"2403.77762,-0.22330"
"2402.81341,-0.22328"
"2401.84920,-0.22330"
"2400.88499,-0.22333"
"2399.92078,-0.22333"
"2398.95657,-0.22329"
"2397.99236,-0.22322"
"2397.02815,-0.22316"
"2396.06394,-0.22313"
"2395.09973,-0.22312"
"2394.13551,-0.22312"
"2393.17130,-0.22311"
"2392.20709,-0.22309"
"2391.24288,-0.22306"
"2390.27867,-0.22301"
"2389.31446,-0.22298"
"2388.35025,-0.22296"
"2387.38604,-0.22294"
"2386.42183,-0.22292"
"2385.45762,-0.22292"
"2384.49341,-0.22299"
"2383.52920,-0.22316"
"2382.56498,-0.22336"
"2381.60077,-0.22339"
"2380.63656,-0.22305"
"2379.67235,-0.22242"
"2378.70814,-0.22192"
"2377.74393,-0.22194"
"2376.77972,-0.22228"
"2375.81551,-0.22240"
"2374.85130,-0.22222"
"2373.88709,-0.22207"
"2372.92288,-0.22201"
"2371.95867,-0.22183"
"2370.99445,-0.22152"
"2370.03024,-0.22118"
"2369.06603,-0.22083"
"2368.10182,-0.22063"
"2367.13761,-0.22061"
"2366.17340,-0.22058"
"2365.20919,-0.22038"
"2364.24498,-0.21999"
"2363.28077,-0.21961"
"2362.31656,-0.21950"
"2361.35235,-0.21962"
"2360.38814,-0.21962"
"2359.42392,-0.21945"
"2358.45971,-0.21956"
"2357.49550,-0.22021"
"2356.53129,-0.22110"
"2355.56708,-0.22173"
"2354.60287,-0.22210"
"2353.63866,-0.22265"
"2352.67445,-0.22345"
"2351.71024,-0.22411"
"2350.74603,-0.22446"
"2349.78182,-0.22441"
"2348.81761,-0.22373"
"2347.85339,-0.22244"
"2346.88918,-0.22117"
"2345.92497,-0.22076"
"2344.96076,-0.22135"
"2343.99655,-0.22222"
"2343.03234,-0.22257"
"2342.06813,-0.22226"
"2341.10392,-0.22161"
"2340.13971,-0.22112"
"2339.17550,-0.22099"
"2338.21129,-0.22107"
"2337.24708,-0.22122"
"2336.28286,-0.22136"
"2335.31865,-0.22146"
"2334.35444,-0.22155"
"2333.39023,-0.22170"
"2332.42602,-0.22193"
"2331.46181,-0.22217"
"2330.49760,-0.22224"
"2329.53339,-0.22200"
"2328.56918,-0.22145"
"2327.60497,-0.22077"
"2326.64076,-0.22029"
"2325.67654,-0.22028"
"2324.71233,-0.22078"
"2323.74812,-0.22156"
"2322.78391,-0.22235"
"2321.81970,-0.22303"
"2320.85549,-0.22353"
"2319.89128,-0.22366"
"2318.92707,-0.22323"
"2317.96286,-0.22243"
"2316.99865,-0.22181"
"2316.03444,-0.22175"
"2315.07023,-0.22217"
"2314.10601,-0.22264"
"2313.14180,-0.22280"
"2312.17759,-0.22258"
"2311.21338,-0.22216"
"2310.24917,-0.22190"
"2309.28496,-0.22206"
"2308.32075,-0.22240"
"2307.35654,-0.22245"
"2306.39233,-0.22213"
"2305.42812,-0.22187"
"2304.46391,-0.22196"
"2303.49970,-0.22227"
"2302.53548,-0.22253"
"2301.57127,-0.22261"
"2300.60706,-0.22247"
"2299.64285,-0.22216"
"2298.67864,-0.22187"
"2297.71443,-0.22178"
"2296.75022,-0.22187"
"2295.78601,-0.22204"
"2294.82180,-0.22223"
"2293.85759,-0.22236"
"2292.89338,-0.22233"
"2291.92917,-0.22216"
"2290.96495,-0.22199"
"2290.00074,-0.22192"
"2289.03653,-0.22196"
"2288.07232,-0.22202"
"2287.10811,-0.22203"
"2286.14390,-0.22200"
"2285.17969,-0.22195"
"2284.21548,-0.22190"
"2283.25127,-0.22187"
"2282.28706,-0.22186"
"2281.32285,-0.22184"
"2280.35864,-0.22183"
"2279.39442,-0.22183"
"2278.43021,-0.22184"
"2277.46600,-0.22184"
"2276.50179,-0.22183"
"2275.53758,-0.22183"
"2274.57337,-0.22183"
"2273.60916,-0.22184"
"2272.64495,-0.22185"
"2271.68074,-0.22188"
"2270.71653,-0.22189"
"2269.75232,-0.22184"
"2268.78811,-0.22172"
"2267.82389,-0.22156"
"2266.85968,-0.22148"
"2265.89547,-0.22149"
"2264.93126,-0.22154"
"2263.96705,-0.22160"
"2263.00284,-0.22163"
"2262.03863,-0.22159"
"2261.07442,-0.22144"
"2260.11021,-0.22127"
"2259.14600,-0.22127"
"2258.18179,-0.22141"
"2257.21758,-0.22149"
"2256.25336,-0.22144"
"2255.28915,-0.22130"
"2254.32494,-0.22118"
"2253.36073,-0.22117"
"2252.39652,-0.22121"
"2251.43231,-0.22125"
"2250.46810,-0.22139"
"2249.50389,-0.22115"
"2248.53968,-0.22120"
"2247.57547,-0.22119"
"2246.61126,-0.22106"
"2245.64705,-0.22103"
"2244.68283,-0.22114"
"2243.71862,-0.22122"
"2242.75441,-0.22115"
"2241.79020,-0.22105"
"2240.82599,-0.22107"
"2239.86178,-0.22117"
"2238.89757,-0.22122"
"2237.93336,-0.22118"
"2236.96915,-0.22113"
"2236.00494,-0.22108"
"2235.04073,-0.22103"
"2234.07652,-0.22099"
"2233.11230,-0.22098"
"2232.14809,-0.22098"
"2231.18388,-0.22097"
"2230.21967,-0.22096"
"2229.25546,-0.22099"
"2228.29125,-0.22099"
"2227.32704,-0.22094"
"2226.36283,-0.22090"
"2225.39862,-0.22088"
"2224.43441,-0.22084"
"2223.47020,-0.22083"
"2222.50599,-0.22084"
"2221.54177,-0.22085"
"2220.57756,-0.22084"
"2219.61335,-0.22080"
"2218.64914,-0.22077"
"2217.68493,-0.22074"
"2216.72072,-0.22070"
"2215.75651,-0.22067"
"2214.79230,-0.22065"
"2213.82809,-0.22058"
"2212.86388,-0.22052"
"2211.89967,-0.22051"
"2210.93546,-0.22056"
"2209.97124,-0.22064"
"2209.00703,-0.22065"
"2208.04282,-0.22057"
"2207.07861,-0.22048"
"2206.11440,-0.22043"
"2205.15019,-0.22041"
"2204.18598,-0.22039"
"2203.22177,-0.22033"
"2202.25756,-0.22032"
"2201.29335,-0.22033"
"2200.32914,-0.22033"
"2199.36492,-0.22031"
"2198.40071,-0.22028"
"2197.43650,-0.22026"
"2196.47229,-0.22026"
"2195.50808,-0.22029"
"2194.54387,-0.22030"
"2193.57966,-0.22027"
"2192.61545,-0.22022"
"2191.65124,-0.22020"
"2190.68703,-0.22018"
"2189.72282,-0.22018"
"2188.75861,-0.22019"
"2187.79439,-0.22019"
"2186.83018,-0.22017"
"2185.86597,-0.22014"
"2184.90176,-0.22010"
"2183.93755,-0.22008"
"2182.97334,-0.22010"
"2182.00913,-0.22011"
"2181.04492,-0.22009"
"2180.08071,-0.22007"
"2179.11650,-0.22004"
"2178.15229,-0.22002"
"2177.18808,-0.21999"
"2176.22386,-0.21993"
"2175.25965,-0.21989"
"2174.29544,-0.21991"
"2173.33123,-0.21995"
"2172.36702,-0.21999"
"2171.40281,-0.21999"
"2170.43860,-0.21997"
"2169.47439,-0.21997"
"2168.51018,-0.21998"
"2167.54597,-0.21995"
"2166.58176,-0.21991"
"2165.61755,-0.21987"
"2164.65333,-0.21986"
"2163.68912,-0.21989"
"2162.72491,-0.21991"
"2161.76070,-0.21993"
"2160.79649,-0.21990"
"2159.83228,-0.21982"
"2158.86807,-0.21979"
"2157.90386,-0.21978"
"2156.93965,-0.21977"
"2155.97544,-0.21974"
"2155.01123,-0.21970"
"2154.04702,-0.21968"
"2153.08280,-0.21970"
"2152.11859,-0.21971"
"2151.15438,-0.21971"
"2150.19017,-0.21975"
"2149.22596,-0.21976"
"2148.26175,-0.21972"
"2147.29754,-0.21963"
"2146.33333,-0.21956"
"2145.36912,-0.21957"
"2144.40491,-0.21959"
"2143.44070,-0.21958"
"2142.47649,-0.21958"
"2141.51227,-0.21958"
"2140.54806,-0.21960"
"2139.58385,-0.21960"
"2138.61964,-0.21956"
"2137.65543,-0.21953"
"2136.69122,-0.21955"
"2135.72701,-0.21959"
"2134.76280,-0.21959"
"2133.79859,-0.21956"
"2132.83438,-0.21953"
"2131.87017,-0.21951"
"2130.90596,-0.21950"
"2129.94174,-0.21952"
"2128.97753,-0.21957"
"2128.01332,-0.21958"
"2127.04911,-0.21956"
"2126.08490,-0.21955"
"2125.12069,-0.21956"
"2124.15648,-0.21957"
"2123.19227,-0.21958"
"2122.22806,-0.21960"
"2121.26385,-0.21964"
"2120.29964,-0.21964"
"2119.33543,-0.21959"
"2118.37121,-0.21955"
"2117.40700,-0.21951"
"2116.44279,-0.21948"
"2115.47858,-0.21952"
"2114.51437,-0.21957"
"2113.55016,-0.21957"
"2112.58595,-0.21957"
"2111.62174,-0.21957"
"2110.65753,-0.21955"
"2109.69332,-0.21953"
"2108.72911,-0.21953"
"2107.76490,-0.21957"
"2106.80068,-0.21960"
"2105.83647,-0.21962"
"2104.87226,-0.21967"
"2103.90805,-0.21970"
"2102.94384,-0.21968"
"2101.97963,-0.21964"
"2101.01542,-0.21958"
"2100.05121,-0.21954"
"2099.08700,-0.21959"
"2098.12279,-0.21962"
"2097.15858,-0.21966"
"2096.19437,-0.21972"
"2095.23015,-0.21977"
"2094.26594,-0.21980"
"2093.30173,-0.21979"
"2092.33752,-0.21975"
"2091.37331,-0.21978"
"2090.40910,-0.21988"
"2089.44489,-0.21988"
"2088.48068,-0.21979"
"2087.51647,-0.21976"
"2086.55226,-0.21978"
"2085.58805,-0.21978"
"2084.62384,-0.21975"
"2083.65962,-0.21978"
"2082.69541,-0.21986"
"2081.73120,-0.21991"
"2080.76699,-0.21987"
"2079.80278,-0.21984"
"2078.83857,-0.21987"
"2077.87436,-0.21991"
"2076.91015,-0.21991"
"2075.94594,-0.21987"
"2074.98173,-0.21986"
"2074.01752,-0.21985"
"2073.05331,-0.21983"
"2072.08909,-0.21980"
"2071.12488,-0.21981"
"2070.16067,-0.21984"
"2069.19646,-0.21986"
"2068.23225,-0.21987"
"2067.26804,-0.21993"
"2066.30383,-0.22009"
"2065.33962,-0.22021"
"2064.37541,-0.22011"
"2063.41120,-0.21991"
"2062.44699,-0.21980"
"2061.48277,-0.21977"
"2060.51856,-0.21975"
"2059.55435,-0.21976"
"2058.59014,-0.21978"
"2057.62593,-0.21981"
"2056.66172,-0.21984"
"2055.69751,-0.21988"
"2054.73330,-0.21988"
"2053.76909,-0.21988"
"2052.80488,-0.21987"
"2051.84067,-0.21984"
"2050.87646,-0.21986"
"2049.91224,-0.21989"
"2048.94803,-0.21989"
"2047.98382,-0.21988"
"2047.01961,-0.21987"
"2046.05540,-0.21989"
"2045.09119,-0.21992"
"2044.12698,-0.21988"
"2043.16277,-0.21983"
"2042.19856,-0.21995"
"2041.23435,-0.22010"
"2040.27014,-0.22004"
"2039.30593,-0.21989"
"2038.34171,-0.21980"
"2037.37750,-0.21976"
"2036.41329,-0.21978"
"2035.44908,-0.21985"
"2034.48487,-0.21990"
"2033.52066,-0.21988"
"2032.55645,-0.21981"
"2031.59224,-0.21977"
"2030.62803,-0.21976"
"2029.66382,-0.21978"
"2028.69961,-0.21985"
"2027.73540,-0.21990"
"2026.77118,-0.21989"
"2025.80697,-0.21980"
"2024.84276,-0.21971"
"2023.87855,-0.21968"
"2022.91434,-0.21969"
"2021.95013,-0.21975"
"2020.98592,-0.21983"
"2020.02171,-0.21990"
"2019.05750,-0.22001"
"2018.09329,-0.22029"
"2017.12908,-0.22058"
"2016.16487,-0.22050"
"2015.20065,-0.22014"
"2014.23644,-0.21993"
"2013.27223,-0.21990"
"2012.30802,-0.21992"
"2011.34381,-0.21993"
"2010.37960,-0.21990"
"2009.41539,-0.21986"
"2008.45118,-0.21985"
"2007.48697,-0.21987"
"2006.52276,-0.21988"
"2005.55855,-0.21986"
"2004.59434,-0.21982"
"2003.63012,-0.21977"
"2002.66591,-0.21974"
"2001.70170,-0.21978"
"2000.73749,-0.21988"
"1999.77328,-0.22000"
"1998.80907,-0.22004"
"1997.84486,-0.21994"
"1996.88065,-0.21977"
"1995.91644,-0.21967"
"1994.95223,-0.21964"
"1993.98802,-0.21979"
"1993.02381,-0.22015"
"1992.05959,-0.22034"
"1991.09538,-0.22011"
"1990.13117,-0.21998"
"1989.16696,-0.22021"
"1988.20275,-0.22032"
"1987.23854,-0.22011"
"1986.27433,-0.21988"
"1985.31012,-0.21984"
"1984.34591,-0.21985"
"1983.38170,-0.21985"
"1982.41749,-0.21985"
"1981.45328,-0.21985"
"1980.48906,-0.21986"
"1979.52485,-0.21985"
"1978.56064,-0.21981"
"1977.59643,-0.21977"
"1976.63222,-0.21973"
"1975.66801,-0.21972"
"1974.70380,-0.21975"
"1973.73959,-0.21981"
"1972.77538,-0.21986"
"1971.81117,-0.21986"
"1970.84696,-0.21981"
"1969.88275,-0.21975"
"1968.91853,-0.21981"
"1967.95432,-0.21999"
"1966.99011,-0.22006"
"1966.02590,-0.21995"
"1965.06169,-0.21985"
"1964.09748,-0.21980"
"1963.13327,-0.21972"
"1962.16906,-0.21966"
"1961.20485,-0.21967"
"1960.24064,-0.21972"
"1959.27643,-0.21973"
"1958.31222,-0.21971"
"1957.34800,-0.21969"
"1956.38379,-0.21974"
"1955.41958,-0.21988"
"1954.45537,-0.21996"
"1953.49116,-0.21993"
"1952.52695,-0.21988"
"1951.56274,-0.21982"
"1950.59853,-0.21975"
"1949.63432,-0.21970"
"1948.67011,-0.21966"
"1947.70590,-0.21970"
"1946.74169,-0.21988"
"1945.77747,-0.21994"
"1944.81326,-0.21959"
"1943.84905,-0.21912"
"1942.88484,-0.21908"
"1941.92063,-0.21934"
"1940.95642,-0.21955"
"1939.99221,-0.21965"
"1939.02800,-0.21966"
"1938.06379,-0.21962"
"1937.09958,-0.21960"
"1936.13537,-0.21961"
"1935.17115,-0.21966"
"1934.20694,-0.21974"
"1933.24273,-0.21978"
"1932.27852,-0.21970"
"1931.31431,-0.21958"
"1930.35010,-0.21949"
"1929.38589,-0.21945"
"1928.42168,-0.21943"
"1927.45747,-0.21941"
"1926.49326,-0.21933"
"1925.52905,-0.21912"
"1924.56484,-0.21895"
"1923.60062,-0.21919"
"1922.63641,-0.21968"
"1921.67220,-0.21982"
"1920.70799,-0.21940"
"1919.74378,-0.21873"
"1918.77957,-0.21840"
"1917.81536,-0.21866"
"1916.85115,-0.21914"
"1915.88694,-0.21948"
"1914.92273,-0.21958"
"1913.95852,-0.21951"
"1912.99431,-0.21932"
"1912.03009,-0.21897"
"1911.06588,-0.21862"
"1910.10167,-0.21864"
"1909.13746,-0.21921"
"1908.17325,-0.21984"
"1907.20904,-0.21994"
"1906.24483,-0.21962"
"1905.28062,-0.21936"
"1904.31641,-0.21929"
"1903.35220,-0.21927"
"1902.38799,-0.21924"
"1901.42378,-0.21923"
"1900.45956,-0.21924"
"1899.49535,-0.21926"
"1898.53114,-0.21923"
"1897.56693,-0.21911"
"1896.60272,-0.21897"
"1895.63851,-0.21896"
"1894.67430,-0.21905"
"1893.71009,-0.21917"
"1892.74588,-0.21914"
"1891.78167,-0.21879"
"1890.81746,-0.21837"
"1889.85325,-0.21834"
"1888.88903,-0.21871"
"1887.92482,-0.21914"
"1886.96061,-0.21937"
"1885.99640,-0.21939"
"1885.03219,-0.21932"
"1884.06798,-0.21923"
"1883.10377,-0.21915"
"1882.13956,-0.21913"
"1881.17535,-0.21915"
"1880.21114,-0.21918"
"1879.24693,-0.21920"
"1878.28272,-0.21918"
"1877.31850,-0.21914"
"1876.35429,-0.21909"
"1875.39008,-0.21904"
"1874.42587,-0.21898"
"1873.46166,-0.21889"
"1872.49745,-0.21862"
"1871.53324,-0.21809"
"1870.56903,-0.21756"
"1869.60482,-0.21763"
"1868.64061,-0.21854"
"1867.67640,-0.21971"
"1866.71219,-0.22027"
"1865.74797,-0.22001"
"1864.78376,-0.21938"
"1863.81955,-0.21895"
"1862.85534,-0.21885"
"1861.89113,-0.21889"
"1860.92692,-0.21889"
"1859.96271,-0.21880"
"1858.99850,-0.21871"
"1858.03429,-0.21865"
"1857.07008,-0.21860"
"1856.10587,-0.21856"
"1855.14166,-0.21855"
"1854.17744,-0.21853"
"1853.21323,-0.21851"
"1852.24902,-0.21848"
"1851.28481,-0.21845"
"1850.32060,-0.21851"
"1849.35639,-0.21874"
"1848.39218,-0.21898"
"1847.42797,-0.21886"
"1846.46376,-0.21840"
"1845.49955,-0.21816"
"1844.53534,-0.21842"
"1843.57113,-0.21880"
"1842.60691,-0.21898"
"1841.64270,-0.21888"
"1840.67849,-0.21861"
"1839.71428,-0.21843"
"1838.75007,-0.21850"
"1837.78586,-0.21871"
"1836.82165,-0.21874"
"1835.85744,-0.21851"
"1834.89323,-0.21816"
"1833.92902,-0.21781"
"1832.96481,-0.21743"
"1832.00060,-0.21714"
"1831.03638,-0.21728"
"1830.07217,-0.21787"
"1829.10796,-0.21832"
"1828.14375,-0.21817"
"1827.17954,-0.21766"
"1826.21533,-0.21731"
"1825.25112,-0.21731"
"1824.28691,-0.21749"
"1823.32270,-0.21765"
"1822.35849,-0.21771"
"1821.39428,-0.21767"
"1820.43007,-0.21761"
"1819.46585,-0.21758"
"1818.50164,-0.21762"
"1817.53743,-0.21768"
"1816.57322,-0.21765"
"1815.60901,-0.21747"
"1814.64480,-0.21716"
"1813.68059,-0.21676"
"1812.71638,-0.21634"
"1811.75217,-0.21609"
"1810.78796,-0.21614"
"1809.82375,-0.21644"
"1808.85953,-0.21683"
"1807.89532,-0.21710"
"1806.93111,-0.21710"
"1805.96690,-0.21684"
"1805.00269,-0.21647"
"1804.03848,-0.21615"
"1803.07427,-0.21614"
"1802.11006,-0.21656"
"1801.14585,-0.21720"
"1800.18164,-0.21757"
"1799.21743,-0.21729"
"1798.25322,-0.21648"
"1797.28900,-0.21568"
"1796.32479,-0.21519"
"1795.36058,-0.21492"
"1794.39637,-0.21481"
"1793.43216,-0.21505"
"1792.46795,-0.21560"
"1791.50374,-0.21607"
"1790.53953,-0.21610"
"1789.57532,-0.21573"
"1788.61111,-0.21524"
"1787.64690,-0.21486"
"1786.68269,-0.21473"
"1785.71847,-0.21482"
"1784.75426,-0.21481"
"1783.79005,-0.21436"
"1782.82584,-0.21355"
"1781.86163,-0.21274"
"1780.89742,-0.21228"
"1779.93321,-0.21222"
"1778.96900,-0.21230"
"1778.00479,-0.21209"
"1777.04058,-0.21148"
"1776.07637,-0.21067"
"1775.11216,-0.21001"
"1774.14794,-0.20982"
"1773.18373,-0.21017"
"1772.21952,-0.21059"
"1771.25531,-0.21033"
"1770.29110,-0.20931"
"1769.32689,-0.20809"
"1768.36268,-0.20705"
"1767.39847,-0.20601"
"1766.43426,-0.20485"
"1765.47005,-0.20356"
"1764.50584,-0.20212"
"1763.54163,-0.20066"
"1762.57741,-0.19940"
"1761.61320,-0.19833"
"1760.64899,-0.19727"
"1759.68478,-0.19615"
"1758.72057,-0.19506"
"1757.75636,-0.19419"
"1756.79215,-0.19348"
"1755.82794,-0.19266"
"1754.86373,-0.19165"
"1753.89952,-0.19060"
"1752.93531,-0.18985"
"1751.97110,-0.18975"
"1751.00688,-0.19015"
"1750.04267,-0.19054"
"1749.07846,-0.19060"
"1748.11425,-0.19017"
"1747.15004,-0.18942"
"1746.18583,-0.18884"
"1745.22162,-0.18880"
"1744.25741,-0.18909"
"1743.29320,-0.18921"
"1742.32899,-0.18898"
"1741.36478,-0.18883"
"1740.40057,-0.18918"
"1739.43635,-0.18978"
"1738.47214,-0.19010"
"1737.50793,-0.18988"
"1736.54372,-0.18931"
"1735.57951,-0.18896"
"1734.61530,-0.18949"
"1733.65109,-0.19085"
"1732.68688,-0.19208"
"1731.72267,-0.19268"
"1730.75846,-0.19291"
"1729.79425,-0.19304"
"1728.83004,-0.19304"
"1727.86582,-0.19294"
"1726.90161,-0.19277"
"1725.93740,-0.19256"
"1724.97319,-0.19241"
"1724.00898,-0.19235"
"1723.04477,-0.19231"
"1722.08056,-0.19208"
"1721.11635,-0.19148"
"1720.15214,-0.19063"
"1719.18793,-0.19008"
"1718.22372,-0.19032"
"1717.25951,-0.19114"
"1716.29529,-0.19187"
"1715.33108,-0.19203"
"1714.36687,-0.19135"
"1713.40266,-0.19015"
"1712.43845,-0.18905"
"1711.47424,-0.18823"
"1710.51003,-0.18730"
"1709.54582,-0.18573"
"1708.58161,-0.18363"
"1707.61740,-0.18161"
"1706.65319,-0.18013"
"1705.68898,-0.17905"
"1704.72476,-0.17775"
"1703.76055,-0.17567"
"1702.79634,-0.17303"
"1701.83213,-0.17044"
"1700.86792,-0.16807"
"1699.90371,-0.16554"
"1698.93950,-0.16273"
"1697.97529,-0.16011"
"1697.01108,-0.15808"
"1696.04687,-0.15654"
"1695.08266,-0.15485"
"1694.11845,-0.15267"
"1693.15423,-0.15006"
"1692.19002,-0.14706"
"1691.22581,-0.14381"
"1690.26160,-0.14051"
"1689.29739,-0.13724"
"1688.33318,-0.13380"
"1687.36897,-0.12996"
"1686.40476,-0.12570"
"1685.44055,-0.12093"
"1684.47634,-0.11560"
"1683.51213,-0.11018"
"1682.54791,-0.10510"
"1681.58370,-0.10010"
"1680.61949,-0.09488"
"1679.65528,-0.08956"
"1678.69107,-0.08432"
"1677.72686,-0.07890"
"1676.76265,-0.07288"
"1675.79844,-0.06616"
"1674.83423,-0.05909"
"1673.87002,-0.05231"
"1672.90581,-0.04574"
"1671.94160,-0.03879"
"1670.97738,-0.03136"
"1670.01317,-0.02375"
"1669.04896,-0.01616"
"1668.08475,-0.00918"
"1667.12054,-0.00309"
"1666.15633,0.00277"
"1665.19212,0.00897"
"1664.22791,0.01548"
"1663.26370,0.02216"
"1662.29949,0.02884"
"1661.33528,0.03512"
"1660.37107,0.04082"
"1659.40685,0.04610"
"1658.44264,0.05106"
"1657.47843,0.05587"
"1656.51422,0.06086"
"1655.55001,0.06623"
"1654.58580,0.07132"
"1653.62159,0.07392"
"1652.65738,0.07242"
"1651.69317,0.06951"
"1650.72896,0.06763"
"1649.76475,0.06648"
"1648.80054,0.06469"
"1647.83632,0.06137"
"1646.87211,0.05667"
"1645.90790,0.05150"
"1644.94369,0.04675"
