Wavenumber,Intensity
4739.09628,-0.03917
4738.13207,-0.03918
4737.16785,-0.03927
4736.20364,-0.03932
4735.23943,-0.03919
4734.27522,-0.03904
4733.31101,-0.03908
4732.3468,-0.0392
4731.38259,-0.03925
4730.41838,-0.03926
4729.45417,-0.03927
4728.48996,-0.03925
4727.52575,-0.0392
4726.56154,-0.03919
4725.59732,-0.03925
4724.63311,-0.03936
4723.6689,-0.0394
4722.70469,-0.03936
4721.74048,-0.03931
4720.77627,-0.03929
4719.81206,-0.03928
4718.84785,-0.03931
4717.88364,-0.03935
4716.91943,-0.0393
4715.95522,-0.03913
4714.99101,-0.03906
4714.02679,-0.03912
4713.06258,-0.03919
4712.09837,-0.03929
4711.13416,-0.03945
4710.16995,-0.03949
4709.20574,-0.03944
4708.24153,-0.03941
4707.27732,-0.03934
4706.31311,-0.03924
4705.3489,-0.03924
4704.38469,-0.03925
4703.42048,-0.03916
4702.45626,-0.03909
4701.49205,-0.03913
4700.52784,-0.03926
4699.56363,-0.03933
4698.59942,-0.03927
4697.63521,-0.0392
4696.671,-0.03923
4695.70679,-0.03932
4694.74258,-0.03936
4693.77837,-0.03935
4692.81416,-0.03932
4691.84995,-0.03926
4690.88573,-0.03922
4689.92152,-0.03924
4688.95731,-0.03932
4687.9931,-0.03943
4687.02889,-0.03954
4686.06468,-0.03961
4685.10047,-0.03964
4684.13626,-0.03961
4683.17205,-0.03946
4682.20784,-0.03928
4681.24363,-0.03924
4680.27942,-0.03927
4679.3152,-0.03925
4678.35099,-0.0392
4677.38678,-0.03915
4676.42257,-0.03911
4675.45836,-0.03908
4674.49415,-0.03903
4673.52994,-0.03911
4672.56573,-0.03929
4671.60152,-0.03934
4670.63731,-0.03919
4669.6731,-0.03903
4668.70889,-0.03901
4667.74467,-0.0391
4666.78046,-0.03919
4665.81625,-0.03921
4664.85204,-0.03916
4663.88783,-0.03917
4662.92362,-0.03926
4661.95941,-0.03925
4660.9952,-0.03918
4660.03099,-0.03919
4659.06678,-0.03925
4658.10257,-0.0392
4657.13835,-0.03908
4656.17414,-0.03904
4655.20993,-0.03905
4654.24572,-0.0391
4653.28151,-0.03916
4652.3173,-0.03915
4651.35309,-0.03914
4650.38888,-0.03927
4649.42467,-0.03944
4648.46046,-0.03945
4647.49625,-0.03935
4646.53204,-0.03937
4645.56782,-0.03945
4644.60361,-0.03945
4643.6394,-0.03938
4642.67519,-0.03929
4641.71098,-0.03926
4640.74677,-0.03934
4639.78256,-0.03943
4638.81835,-0.03941
4637.85414,-0.03929
4636.88993,-0.03923
4635.92572,-0.03929
4634.96151,-0.0394
4633.99729,-0.03941
4633.03308,-0.03935
4632.06887,-0.03928
4631.10466,-0.03924
4630.14045,-0.03921
4629.17624,-0.03916
4628.21203,-0.03915
4627.24782,-0.03922
4626.28361,-0.03926
4625.3194,-0.03927
4624.35519,-0.03925
4623.39098,-0.03924
4622.42676,-0.03921
4621.46255,-0.03911
4620.49834,-0.03908
4619.53413,-0.03918
4618.56992,-0.03927
4617.60571,-0.03932
4616.6415,-0.03933
4615.67729,-0.03928
4614.71308,-0.0392
4613.74887,-0.03918
4612.78466,-0.03922
4611.82045,-0.03927
4610.85623,-0.0393
4609.89202,-0.03938
4608.92781,-0.03939
4607.9636,-0.03924
4606.99939,-0.03911
4606.03518,-0.03908
4605.07097,-0.0391
4604.10676,-0.03918
4603.14255,-0.03927
4602.17834,-0.03933
4601.21413,-0.03937
4600.24992,-0.03941
4599.2857,-0.0394
4598.32149,-0.03936
4597.35728,-0.03932
4596.39307,-0.03927
4595.42886,-0.03917
4594.46465,-0.03911
4593.50044,-0.03914
4592.53623,-0.03922
4591.57202,-0.03923
4590.60781,-0.03916
4589.6436,-0.03915
4588.67939,-0.0393
4587.71517,-0.03946
4586.75096,-0.03948
4585.78675,-0.03936
4584.82254,-0.03926
4583.85833,-0.03925
4582.89412,-0.03926
4581.92991,-0.03928
4580.9657,-0.03929
4580.00149,-0.03929
4579.03728,-0.03933
4578.07307,-0.03935
4577.10886,-0.03927
4576.14464,-0.03917
4575.18043,-0.03914
4574.21622,-0.03916
4573.25201,-0.03916
4572.2878,-0.03911
4571.32359,-0.03905
4570.35938,-0.03905
4569.39517,-0.03912
4568.43096,-0.03912
4567.46675,-0.03901
4566.50254,-0.03891
4565.53833,-0.03899
4564.57411,-0.03914
4563.6099,-0.0392
4562.64569,-0.03921
4561.68148,-0.03925
4560.71727,-0.03931
4559.75306,-0.03931
4558.78885,-0.03928
4557.82464,-0.03936
4556.86043,-0.03945
4555.89622,-0.03944
4554.93201,-0.03938
4553.9678,-0.03934
4553.00358,-0.03928
4552.03937,-0.03923
4551.07516,-0.03921
4550.11095,-0.03918
4549.14674,-0.03913
4548.18253,-0.03911
4547.21832,-0.0391
4546.25411,-0.03918
4545.2899,-0.03934
4544.32569,-0.0394
4543.36148,-0.03926
4542.39727,-0.03912
4541.43305,-0.03908
4540.46884,-0.03909
4539.50463,-0.03909
4538.54042,-0.03906
4537.57621,-0.03903
4536.612,-0.03903
4535.64779,-0.03908
4534.68358,-0.03916
4533.71937,-0.03923
4532.75516,-0.03923
4531.79095,-0.03918
4530.82673,-0.03915
4529.86252,-0.03919
4528.89831,-0.03925
4527.9341,-0.03921
4526.96989,-0.03912
4526.00568,-0.03908
4525.04147,-0.03904
4524.07726,-0.03905
4523.11305,-0.03916
4522.14884,-0.0393
4521.18463,-0.03937
4520.22042,-0.03936
4519.2562,-0.03928
4518.29199,-0.0392
4517.32778,-0.03913
4516.36357,-0.03906
4515.39936,-0.03905
4514.43515,-0.03914
4513.47094,-0.03923
4512.50673,-0.03925
4511.54252,-0.03922
4510.57831,-0.03913
4509.6141,-0.03908
4508.64989,-0.03908
4507.68567,-0.03908
4506.72146,-0.03915
4505.75725,-0.03925
4504.79304,-0.03925
4503.82883,-0.0392
4502.86462,-0.03919
4501.90041,-0.03923
4500.9362,-0.03924
4499.97199,-0.0392
4499.00778,-0.03923
4498.04357,-0.03936
4497.07936,-0.03949
4496.11514,-0.03947
4495.15093,-0.03926
4494.18672,-0.03911
4493.22251,-0.03913
4492.2583,-0.03918
4491.29409,-0.03924
4490.32988,-0.03935
4489.36567,-0.03942
4488.40146,-0.03937
4487.43725,-0.03927
4486.47304,-0.0392
4485.50883,-0.03922
4484.54461,-0.03932
4483.5804,-0.03945
4482.61619,-0.03955
4481.65198,-0.03956
4480.68777,-0.03944
4479.72356,-0.03932
4478.75935,-0.03928
4477.79514,-0.03922
4476.83093,-0.03913
4475.86672,-0.03908
4474.90251,-0.03913
4473.9383,-0.03924
4472.97408,-0.03931
4472.00987,-0.03937
4471.04566,-0.03941
4470.08145,-0.03933
4469.11724,-0.03924
4468.15303,-0.03925
4467.18882,-0.03928
4466.22461,-0.0393
4465.2604,-0.03932
4464.29619,-0.03934
4463.33198,-0.03933
4462.36777,-0.03931
4461.40355,-0.03926
4460.43934,-0.0392
4459.47513,-0.03917
4458.51092,-0.03913
4457.54671,-0.03909
4456.5825,-0.03915
4455.61829,-0.03922
4454.65408,-0.03912
4453.68987,-0.03894
4452.72566,-0.03891
4451.76145,-0.039
4450.79724,-0.0391
4449.83302,-0.03922
4448.86881,-0.0393
4447.9046,-0.03924
4446.94039,-0.03914
4445.97618,-0.03917
4445.01197,-0.03924
4444.04776,-0.03925
4443.08355,-0.03922
4442.11934,-0.03919
4441.15513,-0.03917
4440.19092,-0.03919
4439.22671,-0.03922
4438.26249,-0.03924
4437.29828,-0.03924
4436.33407,-0.03923
4435.36986,-0.03923
4434.40565,-0.03915
4433.44144,-0.03903
4432.47723,-0.03904
4431.51302,-0.03915
4430.54881,-0.03926
4429.5846,-0.03932
4428.62039,-0.03929
4427.65618,-0.03925
4426.69196,-0.0392
4425.72775,-0.03908
4424.76354,-0.03897
4423.79933,-0.03901
4422.83512,-0.03911
4421.87091,-0.03917
4420.9067,-0.03916
4419.94249,-0.03916
4418.97828,-0.03927
4418.01407,-0.03936
4417.04986,-0.03927
4416.08565,-0.03914
4415.12143,-0.03917
4414.15722,-0.03925
4413.19301,-0.03928
4412.2288,-0.03926
4411.26459,-0.03924
4410.30038,-0.03916
4409.33617,-0.03903
4408.37196,-0.03898
4407.40775,-0.03905
4406.44354,-0.03911
4405.47933,-0.0391
4404.51512,-0.03908
4403.5509,-0.03909
4402.58669,-0.03904
4401.62248,-0.03892
4400.65827,-0.03886
4399.69406,-0.03888
4398.72985,-0.03894
4397.76564,-0.03902
4396.80143,-0.03911
4395.83722,-0.03915
4394.87301,-0.03905
4393.9088,-0.03892
4392.94458,-0.03892
4391.98037,-0.03896
4391.01616,-0.03896
4390.05195,-0.03893
4389.08774,-0.03893
4388.12353,-0.03902
4387.15932,-0.03909
4386.19511,-0.03904
4385.2309,-0.03901
4384.26669,-0.03904
4383.30248,-0.03907
4382.33827,-0.0391
4381.37405,-0.03913
4380.40984,-0.03913
