Wavenumber,Intensity
2451.607,5640.33
2453.736,5594.33
2455.864,5577.33
2457.99,5563
2460.115,5527.67
2462.239,5496.33
2464.361,5486.67
2466.482,5446.67
2468.601,5408
2470.719,5346.33
2472.836,5350
2474.952,5333.33
2477.066,5309
2479.179,5298.33
2481.29,5277.33
2483.401,5254.67
2485.509,5210
2487.617,5131.67
2489.723,5128.33
2491.828,5123.67
2493.932,5086
2496.034,5067.67
2498.135,5024.67
2500.234,4970.33
2502.333,4949.33
2504.43,4942.67
2506.525,4927.33
2508.62,4904.33
2510.713,4863.33
2512.804,4817.67
2514.895,4793
2516.984,4783.67
2519.071,4763.67
2521.158,4712.33
2523.243,4680
2525.327,4680
2527.409,4680.33
2529.491,4610.67
2531.571,4603.33
2533.649,4538.67
2535.726,4541
2537.802,4493
2539.877,4550.67
2541.951,4482
2544.023,4465.33
2546.093,4437.67
2548.163,4384.33
2550.231,4428.67
2552.298,4364.67
2554.364,4330.33
2556.428,4362.33
2558.491,4321.67
2560.553,4302.67
2562.613,4288.67
2564.672,4286.67
2566.73,4257.67
2568.787,4230.67
2570.842,4204.33
2572.896,4193
2574.949,4151.33
2577,4143.67
2579.05,4104.67
2581.099,4072
2583.147,4042.33
2585.193,4034
2587.238,3990.67
2589.282,3976.33
2591.324,3967
2593.366,3919.67
2595.406,3909.67
2597.444,3871.67
2599.482,3880.67
2601.518,3856.33
2603.553,3844
2605.586,3802.33
2607.618,3774.33
2609.65,3781.33
2611.679,3756.67
2613.708,3747.67
2615.735,3735.33
2617.761,3712.33
2619.786,3716
2621.809,3672.67
2623.831,3649
2625.852,3629
2627.872,3625.33
2629.89,3599.33
2631.908,3570.67
2633.924,3590
2635.938,3583.67
2637.952,3549.67
2639.964,3527.33
2641.975,3541.33
2643.984,3526
2645.993,3510
2648,3489
2650.006,3445.33
2652.01,3456.67
2654.014,3433
2656.016,3387.67
2658.017,3352
2660.017,3378.67
2662.015,3348.33
2664.012,3311
2666.008,3294.33
2668.003,3242.67
2669.996,3256.67
2671.989,3230.33
2673.98,3192.33
2675.97,3192
2677.958,3154.67
2679.945,3133.67
2681.931,3134.67
2683.916,3104
2685.9,3100.67
2687.882,3076.33
2689.863,3082.33
2691.843,3081
2693.822,3073.33
2695.8,3025.67
2697.776,3020.33
2699.751,3017.67
2701.725,3005.67
2703.697,2978.33
2705.669,2950
2707.639,2972.33
2709.608,2933
2711.575,2915.33
2713.542,2855
2715.507,2857.67
2717.471,2847.33
2719.434,2807.67
2721.396,2800
2723.356,2764.67
2725.315,2747.33
2727.273,2730
2729.23,2692.33
2731.186,2704.67
2733.14,2697
2735.093,2664.67
2737.045,2676.67
2738.996,2672.33
2740.946,2647.67
2742.894,2637.33
2744.841,2618.67
2746.787,2599
2748.732,2580.33
2750.675,2548.67
2752.618,2506
2754.559,2507.67
2756.499,2491.67
2758.438,2483.67
2760.375,2425.67
2762.311,2436
2764.247,2422.33
2766.181,2386
2768.113,2380
2770.045,2370.67
2771.975,2338.67
2773.905,2296.67
2775.833,2276.67
2777.76,2225
2779.685,2208.33
2781.61,2165
2783.533,2143
2785.455,2136.67
2787.376,2122
2789.296,2074.67
2791.214,2016.67
2793.132,1988.33
2795.048,1975.33
2796.963,1954
2798.877,1934
2800.79,1899.67
2802.701,1862.67
2804.611,1810
2806.521,1788
2808.429,1770.33
2810.335,1743.67
2812.241,1710.33
2814.146,1659.67
2816.049,1587
2817.951,1550
2819.852,0.67
2821.752,2
2823.65,1.67
2825.548,1.67
