"Wavenumber","Intensity"
"2436.667","1807.67"
"2438.806","1804.33"
"2440.943","1796.33"
"2443.078","1783.67"
"2445.213","1769"
"2447.345","1741.33"
"2449.477","1752"
"2451.607","1722.67"
"2453.736","1738"
"2455.864","1710"
"2457.99","1728.33"
"2460.115","1702.67"
"2462.239","1688.67"
"2464.361","1681.33"
"2466.482","1676"
"2468.601","1671.33"
"2470.719","1668"
"2472.836","1666.33"
"2474.952","1643.67"
"2477.066","1648.33"
"2479.179","1639.33"
"2481.29","1644.33"
"2483.401","1630"
"2485.509","1625.67"
"2487.617","1608"
"2489.723","1605"
"2491.828","1594.33"
"2493.932","1592"
"2496.034","1598"
"2498.135","1578.67"
"2500.234","1550.67"
"2502.333","1571"
"2504.43","1550.67"
"2506.525","1554.67"
"2508.62","1541.33"
"2510.713","1509.33"
"2512.804","1531"
"2514.895","1499.67"
"2516.984","1523"
"2519.071","1510.33"
"2521.158","1486.33"
"2523.243","1492.67"
"2525.327","1490.33"
"2527.409","1480.67"
"2529.491","1467.67"
"2531.571","1453.67"
"2533.649","1440.33"
"2535.726","1447.33"
"2537.802","1445"
"2539.877","1422"
"2541.951","1441"
"2544.023","1435"
"2546.093","1426"
"2548.163","1422.67"
"2550.231","1433.33"
"2552.298","1413"
"2554.364","1425"
"2556.428","1416.33"
"2558.491","1407"
"2560.553","1419.33"
"2562.613","1420.33"
"2564.672","1403.67"
"2566.73","1414.67"
"2568.787","1399"
"2570.842","1403"
"2572.896","1402.33"
"2574.949","1378.67"
"2577","1358.67"
"2579.05","1365.33"
"2581.099","1345.33"
"2583.147","1339.67"
"2585.193","1350.33"
"2587.238","1333.67"
"2589.282","1350"
"2591.324","1321.67"
"2593.366","1334.33"
"2595.406","1315.33"
"2597.444","1311.33"
"2599.482","1303"
"2601.518","1284"
"2603.553","1263.67"
"2605.586","1267.33"
"2607.618","1260.67"
"2609.65","1231.33"
"2611.679","1237"
"2613.708","1221"
"2615.735","1222.67"
"2617.761","1212.67"
"2619.786","1212.67"
"2621.809","1187"
"2623.831","1193.33"
"2625.852","1180.67"
"2627.872","1181.33"
"2629.89","1177.33"
"2631.908","1191"
"2633.924","1182.67"
"2635.938","1172.67"
"2637.952","1201"
"2639.964","1185"
"2641.975","1223.67"
"2643.984","1199.67"
"2645.993","1204.67"
"2648","1185.67"
"2650.006","1209.67"
"2652.01","1179"
"2654.014","1172.67"
"2656.016","1157.67"
"2658.017","1143.67"
"2660.017","1122.33"
"2662.015","1124.33"
"2664.012","1103.33"
"2666.008","1091"
"2668.003","1073.67"
"2669.996","1052"
"2671.989","1058.33"
"2673.98","1044.67"
"2675.97","1033.33"
"2677.958","1027.33"
"2679.945","1006"
"2681.931","1016.67"
"2683.916","1005.33"
"2685.9","990.33"
"2687.882","994.33"
"2689.863","1001.67"
"2691.843","977"
"2693.822","981.67"
"2695.8","991.67"
"2697.776","986"
"2699.751","995"
